276      3.79698778      3.79698778      0.01649514      0.01649514
277      3.81354619      3.81354619      0.01655840      0.01655840
278      3.83016822      3.83016822      0.01662203      0.01662203
279      3.84685424      3.84685424      0.01668602      0.01668602
280      3.86360461      3.86360461      0.01675037      0.01675037
281      3.88041970      3.88041970      0.01681509      0.01681509
282      3.89729987      3.89729987      0.01688017      0.01688017
283      3.91424550      3.91424550      0.01694563      0.01694563
284      3.93125695      3.93125695      0.01701145      0.01701145
285      3.94833460      3.94833460      0.01707765      0.01707765
286      3.96547881      3.96547881      0.01714422      0.01714422
287      3.98268997      3.98268997      0.01721116      0.01721116
288      3.99996846      3.99996846      0.01727849      0.01727849
289      4.01731465      4.01731465      0.01734619      0.01734619
290      4.03472892      4.03472892      0.01741427      0.01741427
291      4.05221167      4.05221167      0.01748274      0.01748274
292      4.06976326      4.06976326      0.01755160      0.01755160
293      4.08738410      4.08738410      0.01762084      0.01762084
294      4.10507457      4.10507457      0.01769047      0.01769047
295      4.12283506      4.12283506      0.01776049      0.01776049
296      4.14066596      4.14066596      0.01783090      0.01783090
297      4.15856767      4.15856767      0.01790171      0.01790171
298      4.17654058      4.17654058      0.01797292      0.01797292
299      4.19458510      4.19458510      0.01804452      0.01804452
300      4.21270162      4.21270162      0.01811652      0.01811652
301      4.23089056      4.23089056      0.01818893      0.01818893
302      4.24915230      4.24915230      0.01826174      0.01826174
303      4.26748726      4.26748726      0.01833496      0.01833496
304      4.28589585      4.28589585      0.01840859      0.01840859
305      4.30437848      4.30437848      0.01848263      0.01848263
306      4.32293555      4.32293555      0.01855708      0.01855708
307      4.34156750      4.34156750      0.01863194      0.01863194
308      4.36027472      4.36027472      0.01870723      0.01870723
309      4.37905765      4.37905765      0.01878293      0.01878293
310      4.39791670      4.39791670      0.01885905      0.01885905
311      4.41685229      4.41685229      0.01893559      0.01893559
312      4.43586486      4.43586486      0.01901257      0.01901257
313      4.45495482      4.45495482      0.01908996      0.01908996
314      4.47412261      4.47412261      0.01916779      0.01916779
315      4.49336866      4.49336866      0.01924605      0.01924605
316      4.51269341      4.51269341      0.01932474      0.01932474
317      4.53209728      4.53209728      0.01940387      0.01940387
318      4.55158072      4.55158072      0.01948344      0.01948344
