      -1.753300       2.434325      -2.623790       3.431050      -2.623790       3.431050      -2.204671       3.061030      -2.204671       3.061030
      -1.713675       2.462380      -2.585076       3.487010      -2.585076       3.487010      -2.162927       3.107910      -2.162927       3.107910
      -1.673046       2.490164      -2.545184       3.543750      -2.545184       3.543750      -2.119960       3.155350      -2.119960       3.155350
      -1.631397       2.517647      -2.504078       3.601280      -2.504078       3.601280      -2.075733       3.203360      -2.075733       3.203360
      -1.588712       2.544797      -2.461704       3.659640      -2.461704       3.659640      -2.030192       3.251970      -2.030192       3.251970
      -1.544978       2.571584      -2.418030       3.718830      -2.418030       3.718830      -1.983307       3.301180      -1.983307       3.301180
      -1.500179       2.597973      -2.372999       3.778890      -2.372999       3.778890      -1.935020       3.351020      -1.935020       3.351020
      -1.454303       2.623929      -2.326555       3.839850      -2.326555       3.839850      -1.885281       3.401510      -1.885281       3.401510
      -1.407336       2.649416      -2.278650       3.901730      -2.278650       3.901730      -1.834026       3.452680      -1.834026       3.452680
      -1.359265       2.674397      -2.229203       3.964590      -2.229203       3.964590      -1.781192       3.504560      -1.781192       3.504560
      -1.310079       2.698832      -2.178175       4.028430      -2.178175       4.028430      -1.726731       3.557160      -1.726731       3.557160
      -1.259766       2.722681      -2.125481       4.093310      -2.125481       4.093310      -1.670564       3.610520      -1.670564       3.610520
      -1.208316       2.745901      -2.071056       4.159260      -2.071056       4.159260      -1.612619       3.664670      -1.612619       3.664670
      -1.155721       2.768449      -2.014805       4.226340      -2.014805       4.226340      -1.552810       3.719650      -1.552810       3.719650
      -1.101970       2.790280      -1.956658       4.294580      -1.956658       4.294580      -1.491061       3.775490      -1.491061       3.775490
      -1.047058       2.811347      -1.896515       4.364040      -1.896515       4.364040      -1.427279       3.832230      -1.427279       3.832230
      -0.990977       2.831601      -1.834282       4.434770      -1.834282       4.434770      -1.361357       3.889920      -1.361357       3.889920
      -0.933724       2.850993      -1.769857       4.506820      -1.769857       4.506820      -1.293195       3.948600      -1.293195       3.948600
